difficulty,style,topped,window_count,duration_seconds,window_1_acc_mag_mean,window_1_acc_mag_std,window_1_acc_mag_min,window_1_acc_mag_max,window_1_lin_acc_mag_mean,window_1_lin_acc_mag_std,window_1_lin_acc_mag_min,window_1_lin_acc_mag_max,window_1_gyro_mag_mean,window_1_gyro_mag_std,window_1_gyro_mag_min,window_1_gyro_mag_max,window_1_yaw_std,window_1_pitch_std,window_1_roll_std,window_1_yaw_range,window_1_pitch_range,window_1_roll_range,window_1_yaw_mean_sin,window_1_yaw_mean_cos,window_1_yaw_min_sin,window_1_yaw_min_cos,window_1_yaw_max_sin,window_1_yaw_max_cos,window_1_pitch_mean_sin,window_1_pitch_mean_cos,window_1_pitch_min_sin,window_1_pitch_min_cos,window_1_pitch_max_sin,window_1_pitch_max_cos,window_1_roll_mean_sin,window_1_roll_mean_cos,window_1_roll_min_sin,window_1_roll_min_cos,window_1_roll_max_sin,window_1_roll_max_cos
2,1,0,1,50.673878878307,10.464228851528226,3.3386872627593713,1.3491436506180798,61.601377804824445,2.940924158310369,3.8142230175483784,0.08936907347367234,53.638406263879816,1.1575734381936535,1.5067862625596267,0.02490798453870098,16.50793006910578,133.1865822850102,20.83011168313228,52.098527654996836,359.9900943,116.30745797,359.45356990000005,0.2605096090408042,0.9654712546717314,-4.382347217454872e-05,-0.9999999990397517,0.0001290636071679923,-0.9999999916712926,-0.8395595886845096,0.5432676108953091,-0.9999779243574564,0.006644606666552613,0.44913451203201493,0.8934641515482106,0.7012414684185727,0.712923840932651,-0.0002824291758029674,-0.9999999601168795,0.00925444309332595,-0.9999571767245997
2,1,0,1,24.395167253309,11.195460342922843,6.288023453926488,1.4074311044694239,141.27821051778395,4.495172372881037,6.848150756713863,0.11771124359650564,134.08791568610695,1.4630838798723047,1.7834882477124347,0.03532451121142838,24.013184789796693,90.06724034055227,20.082305220553373,70.91405294964008,349.88524540000003,95.01707989399999,359.6953283,-0.220076465223851,0.9754826238609149,-0.06427056466469941,-0.9979325100013932,0.11198548209037501,-0.9937098428620833,-0.6709731392031516,0.7414816561910808,-0.9999374344687768,0.011186024673699172,0.09859040072168584,0.9951280987317851,0.9544568839385532,0.2983488841981937,-0.0036020306463223823,-0.9999935126665688,0.0017154850256998282,-0.9999985285544807
2,1,0,1,24.395167253309,11.195460342922843,6.288023453926488,1.4074311044694239,141.27821051778395,4.495172372881037,6.848150756713863,0.11771124359650564,134.08791568610695,1.4630838798723047,1.7834882477124347,0.03532451121142838,24.013184789796693,90.06724034055227,20.082305220553373,70.91405294964008,349.88524540000003,95.01707989399999,359.6953283,-0.220076465223851,0.9754826238609149,-0.06427056466469941,-0.9979325100013932,0.11198548209037501,-0.9937098428620833,-0.6709731392031516,0.7414816561910808,-0.9999374344687768,0.011186024673699172,0.09859040072168584,0.9951280987317851,0.9544568839385532,0.2983488841981937,-0.0036020306463223823,-0.9999935126665688,0.0017154850256998282,-0.9999985285544807
2,1,0,1,61.1288853300228,10.442552985713956,3.29052521426017,0.806975128140843,68.67627417352638,3.1554184445077316,3.56231847735607,0.05254072191401512,59.1722220041904,1.2314496255298195,1.4368606555018049,0.01020830609719291,16.239122797746976,111.92881112396861,20.856345632443027,125.19272795938312,359.8544293,90.231573027,359.840153,-0.22833724143160508,0.9735820993503347,-0.00013934010571101503,-0.9999999902921675,0.002401345595387158,-0.9999971167655093,-0.7336614440998828,0.6795151841138465,-0.9930921341380612,0.11733717702889825,0.12134999990264114,0.9926097810940757,0.25838873203667356,0.9660410256073394,-0.001938515042132078,-0.9999981210779505,0.000851340090357266,-0.9999996376099596
2,1,0,1,20.747635458262202,10.494955386982737,3.146100325401892,3.560683674222349,37.195925543862195,2.9346679488935883,3.8568539403306814,0.0753836911806669,43.00651805430193,1.1778924545853888,1.682737803166014,0.015267289924647638,13.605249761980678,52.74777749423191,12.995967038028748,21.314567168021213,356.4392392,57.985778555,133.86796468,0.9893446814582066,-0.14559224316686536,-0.02725316511830517,-0.9996285635129852,0.03488338142397849,-0.9993913896469336,-0.22949308471492805,0.9733102917713481,-0.7799487679119637,0.6258433665324015,0.11718890108411682,0.9931096422161538,-0.6449641053316026,0.7642128648706493,-0.8575605389122682,-0.514383049973947,0.22344981734710398,0.9747154349488603
2,1,1,1,50.96401558824,10.504368320684836,3.632252512943345,0.18789035313267793,80.60570935314121,3.2366650100200514,4.053386761540594,0.08527642470625552,71.48879013769466,1.3994087398226396,1.4680155278123326,0.024734447347079514,15.698196358582862,131.6810736642046,14.201209020623146,108.34151229578889,359.9646901,83.171900817,359.9403711,-0.1586860435155232,0.9873290938655609,-6.124185808523586e-05,-0.9999999981247174,0.0005550321269294846,-0.9999998459696572,-0.5757828385854432,0.8176026680426681,-0.9632804403386099,0.2684972872508282,0.15206761715548864,0.9883700925324742,0.9999014016646891,0.01404232705038577,-0.0007442624295459704,-0.9999997230366796,0.00029645813174277466,-0.9999999560562871
2,1,1,1,49.582405663367005,10.464964496417846,3.343344980617987,0.43692560656289947,59.859836912772415,3.2002394863316304,3.6050451048001007,0.03410170455982656,49.612837181162135,1.203462184559463,1.2174168442426465,0.020599261644260226,10.139376746665482,112.58844611444316,20.290620948927135,125.12398119624896,359.6807693,104.61729048000001,359.7835744,-0.002792441757944061,0.9999961011269136,-0.004012375520573039,-0.9999919503889428,0.0015592398700053451,-0.9999987843847751,-0.8226233509673174,0.5685866885913718,-0.9999777631438644,0.006668824318670256,0.25880874112003244,0.9659285871739505,-0.14227501911172372,0.9898271661945628,-0.0003503329522695268,-0.9999999386334094,0.003426999638165875,-0.9999941278194987
2,1,1,1,92.769240754977,10.466312219487412,3.167011332623934,0.6787721322415385,79.5020660077545,3.3010066260494266,3.2962669671322535,0.05168963781425106,71.5486234639519,0.9790904615707016,1.0820986573722846,0.019331268726177433,14.614329304801753,78.96085888275034,17.83370354196383,83.43487916062071,353.5249948,118.54899243,359.37680109999997,0.20408568497892807,0.9789530291013363,-0.0283773851711326,-0.9995972809140935,0.08452798119274081,-0.9964211059564524,-0.7935099895062175,0.6085572253731301,-0.9998900321921671,0.014829818702431415,0.4908841322495767,0.8712248669003773,-0.3858354785887991,0.9225676037354403,-0.010491592515033328,-0.9999449617286436,0.0003850876913131946,-0.9999999258537322
2,2,1,1,33.8925471216424,10.68678778462325,3.7958591653029683,0.7488720995528396,60.713689076293996,3.800027371666424,4.095473613826849,0.02469235677659358,51.73543112350457,1.343429536236139,1.271586089419255,0.03922102951237798,10.137243629058302,97.38103211541399,20.292097426403913,99.16707574060375,359.4042968,95.367873128,359.6957641,-0.6506949850339707,0.7593392104004907,-0.007519667995995189,-0.9999717268969308,0.0028772393698647245,-0.9999958607382375,-0.8464807217589934,0.532419372008921,-0.999636301449937,0.026967847958090853,0.12036562585221845,0.9927296289086993,0.8292500499238328,0.5588777636490119,-0.0008955021395720083,-0.9999995990378786,0.004414401561185824,-0.9999902564819603
2,2,1,1,32.28158900331712,10.806203085628464,3.8581619040990067,1.0376215460363039,57.76064898298989,3.868236127321277,4.397758889791969,0.042627567609399716,49.08883495837685,1.4444629129996118,1.511200582877689,0.02834898244080619,12.395214087908663,72.19789033712632,20.93420733543447,143.2584659303216,359.6629408,96.03856874,359.9966364,-0.7568184726740903,0.6536251214719775,-0.000828823605623407,-0.9999996565256564,0.005053947598394033,-0.9999872287252836,-0.6154214191610884,0.7881982471673937,-0.9950096248552668,0.09977898799537509,0.20389827141769162,0.978992081128789,-0.386342921427393,0.9223552173988865,-3.8117990862640472e-06,-0.9999999999927351,5.489409560652591e-05,-0.9999999984933191
